team_id,team_name,rl_ids,team_crest,team_url
jVI6SFig,Durban City,SOUTH AFRICA: - Betway Premiership,,https://www.flashscore.com/team/durban-city/jVI6SFig/
KUDSx8jo,TS Galaxy,SOUTH AFRICA: - Betway Premiership,,https://www.flashscore.com/team/ts-galaxy/KUDSx8jo/
C6CjDdNg,Magesi,SOUTH AFRICA: - Betway Premiership,,https://www.flashscore.com/team/golden-arrows/C6CjDdNg/
SxnFHwfJ,Golden Arrows,SOUTH AFRICA: - Betway Premiership,,https://www.flashscore.com/team/magesi/SxnFHwfJ/
Qu2EAs5a,MKS Piaseczno (Pol),WORLD: - Club Friendly,,https://www.flashscore.com/team/mks-piaseczno/Qu2EAs5a/
G6j1BZ7B,Cham (Ger),WORLD: - Club Friendly,,https://www.flashscore.com/team/cham/G6j1BZ7B/
rB7glEQa,Hankofen-Hailing (Ger),WORLD: - Club Friendly,,https://www.flashscore.com/team/hankofen-hailing/rB7glEQa/
2LUP3ghf,Wiener Sport-Club (Aut),WORLD: - Club Friendly,,https://www.flashscore.com/team/ask-ybbs/2LUP3ghf/
Ct3L5uXh,ASK Ybbs (Aut),WORLD: - Club Friendly,,https://www.flashscore.com/team/wiener/Ct3L5uXh/
zTovlddn,Al Ahli SC W,SAUDI ARABIA: - Premier League Women,,https://www.flashscore.com/team/al-ahli-sc/zTovlddn/
4SZBxNg2,Eastern Flames W,SAUDI ARABIA: - Premier League Women,,https://www.flashscore.com/team/eastern-flames/4SZBxNg2/
CjhkPw0k,Rennes,FRANCE: - Ligue 1,,https://www.flashscore.com/team/psg/CjhkPw0k/
d2nnj1IE,PSG,FRANCE: - Ligue 1,,https://www.flashscore.com/team/rennes/d2nnj1IE/
x0NnnfrU,Randers FC,DENMARK: - Superliga,,https://www.flashscore.com/team/randers-fc/x0NnnfrU/
Mmkx9baa,Vejle,DENMARK: - Superliga,,https://www.flashscore.com/team/vejle/Mmkx9baa/
vsXIDreP,Viktoria Koln,GERMANY: - 3. Liga,,https://www.flashscore.com/team/aue/vsXIDreP/
44oKBLkf,Aue,GERMANY: - 3. Liga,,https://www.flashscore.com/team/fc-viktoria-koln/44oKBLkf/
65I2MLv6,Petrolul,ROMANIA: - Superliga,,https://www.flashscore.com/team/campionii-arges/65I2MLv6/
dhnNlCE9,FC Arges,ROMANIA: - Superliga,,https://www.flashscore.com/team/petrolul/dhnNlCE9/
beO74ziJ,Sanluqueno,SPAIN: - Primera RFEF - Group 2,,https://www.flashscore.com/team/atl-madrid/beO74ziJ/
r1N5s49f,Atl. Madrid B,SPAIN: - Primera RFEF - Group 2,,https://www.flashscore.com/team/sanluqueno/r1N5s49f/
vHBrG6b7,Leobendorf (Aut),WORLD: - Club Friendly,,https://www.flashscore.com/team/leobendorf/vHBrG6b7/
fFMgxhHq,Leithaprodersdorf (Aut),WORLD: - Club Friendly,,https://www.flashscore.com/team/sv-leithaprodersdorf/fFMgxhHq/
faQG6GQT,Pittsburgh (Usa),WORLD: - Club Friendly,,https://www.flashscore.com/team/loudoun-united/faQG6GQT/
trYG3CIh,Loudoun (Usa),WORLD: - Club Friendly,,https://www.flashscore.com/team/pittsburgh-riverhounds/trYG3CIh/
fsU4qiAK,SV Oberwart (Aut),WORLD: - Club Friendly,,https://www.flashscore.com/team/admira/fsU4qiAK/
vVADEenC,Volkermarkt (Aut),WORLD: - Club Friendly,,https://www.flashscore.com/team/atus-velden/vVADEenC/
lG2CRQ4S,Atus Velden (Aut),WORLD: - Club Friendly,,https://www.flashscore.com/team/volkermarkt/lG2CRQ4S/
xSKvWOE2,Goteborg W (Swe),WORLD: - Club Friendly Women,,https://www.flashscore.com/team/ifk-goteborg/xSKvWOE2/
M1Zju43j,Trollhattan W (Swe),WORLD: - Club Friendly Women,,https://www.flashscore.com/team/trollhattan/M1Zju43j/
CS1dt1jm,Lyn W (Nor),WORLD: - Club Friendly Women,,https://www.flashscore.com/team/kolbotn/CS1dt1jm/
xvOXds2e,Young Boys W,SWITZERLAND: - Super League Women,,https://www.flashscore.com/team/rapperswil-jona/xvOXds2e/
hjy2B8fp,Rapperswil-Jona W,SWITZERLAND: - Super League Women,,https://www.flashscore.com/team/young-boys/hjy2B8fp/
ry31K39D,Aubagne,FRANCE: - National,,https://www.flashscore.com/team/aubagne-fc/ry31K39D/
Ict2iv2P,Bourg en Bresse,FRANCE: - National,,https://www.flashscore.com/team/bourg-peronnas/Ict2iv2P/
jZ2ZFJqe,Chateauroux,FRANCE: - National,,https://www.flashscore.com/team/chateauroux/jZ2ZFJqe/
z5PJrrtm,Rouen,FRANCE: - National,,https://www.flashscore.com/team/rouen/z5PJrrtm/
GjLn2QoH,Dijon,FRANCE: - National,,https://www.flashscore.com/team/caen/GjLn2QoH/
dIvQQaE7,Caen,FRANCE: - National,,https://www.flashscore.com/team/dijon/dIvQQaE7/
IooxkpEI,Fleury-Merogis,FRANCE: - National,,https://www.flashscore.com/team/fleury-merogis/IooxkpEI/
K6STnbAt,Villefranche,FRANCE: - National,,https://www.flashscore.com/team/villefranche/K6STnbAt/
xnng4dGk,Le Puy-en-Velay,FRANCE: - National,,https://www.flashscore.com/team/le-puy-en-velay/xnng4dGk/
AqswAEFD,Orleans,FRANCE: - National,,https://www.flashscore.com/team/orleans/AqswAEFD/
WnjEIzRL,Sochaux,FRANCE: - National,,https://www.flashscore.com/team/paris-13-atletico/WnjEIzRL/
jPojkLXK,Paris 13 Atl.,FRANCE: - National,,https://www.flashscore.com/team/sochaux/jPojkLXK/
CQxeodfa,Valenciennes,FRANCE: - National,,https://www.flashscore.com/team/stade-briochin/CQxeodfa/
O8dsB372,Stade Briochin,FRANCE: - National,,https://www.flashscore.com/team/valenciennes/O8dsB372/
zi44AFXa,Njardvik,ICELAND: - League Cup,,https://www.flashscore.com/team/grindavik/zi44AFXa/
EmdDbQ5p,Grindavik,ICELAND: - League Cup,,https://www.flashscore.com/team/njardvik/EmdDbQ5p/
zBkyuyRI,Santa Clara,PORTUGAL: - Liga Portugal,,https://www.flashscore.com/team/benfica/zBkyuyRI/
YmQyLBJf,Benfica,PORTUGAL: - Liga Portugal,,https://www.flashscore.com/team/santa-clara/YmQyLBJf/
02GQPeUk,Bellinzona,SWITZERLAND: - Challenge League,,https://www.flashscore.com/team/bellinzona/02GQPeUk/
G6Ih9GOj,Vaduz,SWITZERLAND: - Challenge League,,https://www.flashscore.com/team/vaduz/G6Ih9GOj/
I3q2AOtB,Wil,SWITZERLAND: - Challenge League,,https://www.flashscore.com/team/rapperswil-jona/I3q2AOtB/
0ztGo01i,Rapperswil-Jona,SWITZERLAND: - Challenge League,,https://www.flashscore.com/team/wil/0ztGo01i/
6VbkuOqa,FC Volendam,NETHERLANDS: - Eredivisie,,https://www.flashscore.com/team/fc-volendam/6VbkuOqa/
M9UEHJWi,PSV,NETHERLANDS: - Eredivisie,,https://www.flashscore.com/team/psv/M9UEHJWi/
Sv4ZCy7s,Club Brugge KV U23,BELGIUM: - Challenger Pro League,,https://www.flashscore.com/team/club-brugge/Sv4ZCy7s/
nPGA80Sn,Patro Eisden,BELGIUM: - Challenger Pro League,,https://www.flashscore.com/team/patro-eisden/nPGA80Sn/
UFrQHnFi,K. Lierse S.K.,BELGIUM: - Challenger Pro League,,https://www.flashscore.com/team/lierse-sk/UFrQHnFi/
69jQvOhE,Seraing,BELGIUM: - Challenger Pro League,,https://www.flashscore.com/team/rfc-seraing/69jQvOhE/
dWUIlGLF,Manchester City W,ENGLAND: - WSL,,https://www.flashscore.com/team/leicester/dWUIlGLF/
bcOx8Zz6,Leicester W,ENGLAND: - WSL,,https://www.flashscore.com/team/manchester-city/bcOx8Zz6/
lKkBAsxF,Amiens,FRANCE: - Ligue 2,,https://www.flashscore.com/team/amiens-sc/lKkBAsxF/
tAAobNse,Dunkerque,FRANCE: - Ligue 2,,https://www.flashscore.com/team/dunkerque/tAAobNse/
IRuMRua1,Clermont,FRANCE: - Ligue 2,,https://www.flashscore.com/team/clermont/IRuMRua1/
0pOdQOCg,Rodez,FRANCE: - Ligue 2,,https://www.flashscore.com/team/rodez/0pOdQOCg/
25dB6Eto,Laval,FRANCE: - Ligue 2,,https://www.flashscore.com/team/annecy/25dB6Eto/
E1wDrLsJ,Annecy,FRANCE: - Ligue 2,,https://www.flashscore.com/team/laval/E1wDrLsJ/
IL4RHuFr,Pau FC,FRANCE: - Ligue 2,,https://www.flashscore.com/team/boulogne/IL4RHuFr/
6NOhR4cm,Boulogne,FRANCE: - Ligue 2,,https://www.flashscore.com/team/pau/6NOhR4cm/
dnIrsS0A,Red Star,FRANCE: - Ligue 2,,https://www.flashscore.com/team/nancy/dnIrsS0A/
2kM6ufaS,Nancy,FRANCE: - Ligue 2,,https://www.flashscore.com/team/red-star/2kM6ufaS/
8KymAhn2,Ujpest,HUNGARY: - NB I.,,https://www.flashscore.com/team/debrecen/8KymAhn2/
02x8YFgF,Debrecen,HUNGARY: - NB I.,,https://www.flashscore.com/team/ujpest/02x8YFgF/
QZVKceIg,Throttur,ICELAND: - League Cup,,https://www.flashscore.com/team/breidablik/QZVKceIg/
2uoZJe2C,Breidablik,ICELAND: - League Cup,,https://www.flashscore.com/team/throttur/2uoZJe2C/
vTnNkCKc,Raja Casablanca,MOROCCO: - Botola Pro,,https://www.flashscore.com/team/raja-casablanca/vTnNkCKc/
IPdyAuJk,Yacoub El Mansour,MOROCCO: - Botola Pro,,https://www.flashscore.com/team/yacoub-el-mansour/IPdyAuJk/
IsK0b0aI,Almere City,NETHERLANDS: - Eerste Divisie,,https://www.flashscore.com/team/almere-city/IsK0b0aI/
SQGBcMU5,Helmond,NETHERLANDS: - Eerste Divisie,,https://www.flashscore.com/team/helmond-sport/SQGBcMU5/
lAgLCkT3,Den Haag,NETHERLANDS: - Eerste Divisie,,https://www.flashscore.com/team/den-haag/lAgLCkT3/
YPQnAtpC,Maastricht,NETHERLANDS: - Eerste Divisie,,https://www.flashscore.com/team/maastricht/YPQnAtpC/
fT0n14Vt,Dordrecht,NETHERLANDS: - Eerste Divisie,,https://www.flashscore.com/team/dordrecht/fT0n14Vt/
Stafar0g,FC Emmen,NETHERLANDS: - Eerste Divisie,,https://www.flashscore.com/team/fc-emmen/Stafar0g/
naL1J006,Jong PSV,NETHERLANDS: - Eerste Divisie,,https://www.flashscore.com/team/de-graafschap/naL1J006/
8Au8eRom,De Graafschap,NETHERLANDS: - Eerste Divisie,,https://www.flashscore.com/team/jong-psv/8Au8eRom/
lKIgIV5b,Oss,NETHERLANDS: - Eerste Divisie,,https://www.flashscore.com/team/jong-az-alkmaar/lKIgIV5b/
40amSqFn,Jong AZ,NETHERLANDS: - Eerste Divisie,,https://www.flashscore.com/team/top-oss/40amSqFn/
6FRTNZ8p,Waalwijk,NETHERLANDS: - Eerste Divisie,,https://www.flashscore.com/team/roda/6FRTNZ8p/
lvM1vra5,Roda,NETHERLANDS: - Eerste Divisie,,https://www.flashscore.com/team/waalwijk/lvM1vra5/
Kl7ydeBg,Indy Eleven (Usa),WORLD: - Club Friendly,,https://www.flashscore.com/team/chicago-fire/Kl7ydeBg/
dtMNCXyk,Chicago Fire II (Usa),WORLD: - Club Friendly,,https://www.flashscore.com/team/indy-eleven/dtMNCXyk/
U3ebh62R,Los Angeles Galaxy (Usa),WORLD: - Club Friendly,,https://www.flashscore.com/team/los-angeles-galaxy/U3ebh62R/
W0ealpQl,Real Salt Lake (Usa),WORLD: - Club Friendly,,https://www.flashscore.com/team/real-salt-lake/W0ealpQl/
2yxbMEDr,Etoile-Carouge,SWITZERLAND: - Challenge League,,https://www.flashscore.com/team/etoile-carouge/2yxbMEDr/
E5KUOFqd,Xamax,SWITZERLAND: - Challenge League,,https://www.flashscore.com/team/xamax/E5KUOFqd/
ULGuGvHA,Lausanne Ouchy,SWITZERLAND: - Challenge League,,https://www.flashscore.com/team/aarau/ULGuGvHA/
bLZ0mfR0,Aarau,SWITZERLAND: - Challenge League,,https://www.flashscore.com/team/lausanne-ouchy/bLZ0mfR0/
QazpbJWT,Yverdon,SWITZERLAND: - Challenge League,,https://www.flashscore.com/team/stade-nyonnais/QazpbJWT/
EmTlpboA,Stade Nyonnais,SWITZERLAND: - Challenge League,,https://www.flashscore.com/team/yverdon/EmTlpboA/
nP1i5US1,Dortmund,GERMANY: - Bundesliga,,https://www.flashscore.com/team/dortmund/nP1i5US1/
EuakNmc1,Mainz,GERMANY: - Bundesliga,,https://www.flashscore.com/team/mainz/EuakNmc1/
K4AgRmS1,GKS Katowice,POLAND: - Ekstraklasa,,https://www.flashscore.com/team/gks-katowice/K4AgRmS1/
K6kUepBs,Legia,POLAND: - Ekstraklasa,,https://www.flashscore.com/team/legia/K6kUepBs/
nF2Vy2D0,Almeria,SPAIN: - LaLiga2,,https://www.flashscore.com/team/almeria/nF2Vy2D0/
O6ucWgAa,Andorra,SPAIN: - LaLiga2,,https://www.flashscore.com/team/fc-andorra/O6ucWgAa/
lxWLpBaU,Afan Lido,WALES: - Cymru South,,https://www.flashscore.com/team/afan-lido/lxWLpBaU/
OELAnACL,Newport City,WALES: - Cymru South,,https://www.flashscore.com/team/newport-city/OELAnACL/
CKHq8vfg,Ammanford,WALES: - Cymru South,,https://www.flashscore.com/team/ammanford-town/CKHq8vfg/
SljkUvhG,Trethomas Bluebirds,WALES: - Cymru South,,https://www.flashscore.com/team/trethomas-bluebirds/SljkUvhG/
tfcgsUrN,Carmarthen Town,WALES: - Cymru South,,https://www.flashscore.com/team/carmarthen-town/tfcgsUrN/
Sh4unlDI,Trefelin,WALES: - Cymru South,,https://www.flashscore.com/team/trefelin/Sh4unlDI/
8Sa8HInO,Pisa,ITALY: - Serie A,,https://www.flashscore.com/team/ac-milan/8Sa8HInO/
roasMsOT,AC Milan,ITALY: - Serie A,,https://www.flashscore.com/team/pisa/roasMsOT/
r3jWUIiN,KV Mechelen,BELGIUM: - Jupiler Pro League,,https://www.flashscore.com/team/genk/r3jWUIiN/
ULVIb27i,Genk,BELGIUM: - Jupiler Pro League,,https://www.flashscore.com/team/kv-mechelen/ULVIb27i/
MyD3Jn1A,Derry City,IRELAND: - Premier Division,,https://www.flashscore.com/team/derry-city/MyD3Jn1A/
4pzGI6GG,Dundalk,IRELAND: - Premier Division,,https://www.flashscore.com/team/dundalk/4pzGI6GG/
b9MAm71N,Drogheda,IRELAND: - Premier Division,,https://www.flashscore.com/team/drogheda/b9MAm71N/
8zdjj9H4,Waterford,IRELAND: - Premier Division,,https://www.flashscore.com/team/waterford/8zdjj9H4/
Yi2pvBXo,St. Patricks,IRELAND: - Premier Division,,https://www.flashscore.com/team/galway-united/Yi2pvBXo/
hhPUKlHi,Galway,IRELAND: - Premier Division,,https://www.flashscore.com/team/st-patricks/hhPUKlHi/
rg548Ymb,Dungannon,NORTHERN IRELAND: - NIFL Premiership,,https://www.flashscore.com/team/cliftonville/rg548Ymb/
OQcqR7D4,Cliftonville,NORTHERN IRELAND: - NIFL Premiership,,https://www.flashscore.com/team/dungannon/OQcqR7D4/
KWzLBhEq,Airdrieonians,SCOTLAND: - Championship,,https://www.flashscore.com/team/airdrieonians/KWzLBhEq/
ULK83EjM,St Johnstone,SCOTLAND: - Championship,,https://www.flashscore.com/team/st-johnstone/ULK83EjM/
zkXT6GcR,Cardiff Metropolitan,WALES: - Cymru Premier - Relegation Group,,https://www.flashscore.com/team/cardiff-metropolitan-university/zkXT6GcR/
r9hxSIhP,Llanelli,WALES: - Cymru Premier - Relegation Group,,https://www.flashscore.com/team/llanelli/r9hxSIhP/
OK2GCrXj,Haverfordwest,WALES: - Cymru Premier - Relegation Group,,https://www.flashscore.com/team/bala/OK2GCrXj/
Qmtn3ZFO,Bala,WALES: - Cymru Premier - Relegation Group,,https://www.flashscore.com/team/haverfordwest/Qmtn3ZFO/
IBuEcgCq,Colwyn Bay,WALES: - Cymru Premier - Championship Group,,https://www.flashscore.com/team/colwyn-bay/IBuEcgCq/
lGMtZWUH,TNS,WALES: - Cymru Premier - Championship Group,,https://www.flashscore.com/team/tns/lGMtZWUH/
hzAq4Yah,Cambrian United,WALES: - Cymru South,,https://www.flashscore.com/team/caerau-ely/hzAq4Yah/
fw6LT2dr,Caerau Ely,WALES: - Cymru South,,https://www.flashscore.com/team/cambrian-united/fw6LT2dr/
U5V1jgZK,Denbigh,WALES: - Cymru North,,https://www.flashscore.com/team/denbigh/U5V1jgZK/
S2PADUTT,Holyhead,WALES: - Cymru North,,https://www.flashscore.com/team/holyhead/S2PADUTT/
INNUUXsk,Llandudno,WALES: - Cymru North,,https://www.flashscore.com/team/gresford/INNUUXsk/
p4Axz2IQ,Gresford,WALES: - Cymru North,,https://www.flashscore.com/team/llandudno-fc/p4Axz2IQ/
4jl02tPF,Elche,SPAIN: - LaLiga,,https://www.flashscore.com/team/elche/4jl02tPF/
ETdxjU8a,Osasuna,SPAIN: - LaLiga,,https://www.flashscore.com/team/osasuna/ETdxjU8a/
SUoYg6UG,San Miguel,ARGENTINA: - Primera Nacional,,https://www.flashscore.com/team/central-norte/SUoYg6UG/
OIoVFcz5,Central Norte,ARGENTINA: - Primera Nacional,,https://www.flashscore.com/team/san-miguel/OIoVFcz5/
KIN6lmnH,Shelbourne,IRELAND: - Premier Division,,https://www.flashscore.com/team/shamrock-rovers/KIN6lmnH/
OjQROO8j,Shamrock Rovers,IRELAND: - Premier Division,,https://www.flashscore.com/team/shelbourne/OjQROO8j/
0EeKzT9a,Hamrun,MALTA: - Premier League - Second stage - Main,,https://www.flashscore.com/team/hamrun/0EeKzT9a/
MZkrZYmQ,Zabbar,MALTA: - Premier League - Second stage - Main,,https://www.flashscore.com/team/zabbar/MZkrZYmQ/
IwaiPfKg,Grorud,NORWAY: - OBOS Supercup,,https://www.flashscore.com/team/eidsvold-tf/IwaiPfKg/
hUcG0d2U,Eidsvold TF,NORWAY: - OBOS Supercup,,https://www.flashscore.com/team/grorud/hUcG0d2U/
6cko2SpQ,Cajamarca,PERU: - Liga 1 - Apertura,,https://www.flashscore.com/team/cajamarca/6cko2SpQ/
zDuHd68m,Cusco,PERU: - Liga 1 - Apertura,,https://www.flashscore.com/team/cusco/zDuHd68m/
d6IVB42i,Pogon Siedlce,POLAND: - Division 1,,https://www.flashscore.com/team/pogon-siedlce/d6IVB42i/
S4zygtuJ,Ruch Chorzow,POLAND: - Division 1,,https://www.flashscore.com/team/ruch-chorzow/S4zygtuJ/
2PIvr8o4,Monaco,FRANCE: - Ligue 1,,https://www.flashscore.com/team/monaco/2PIvr8o4/
veuetnGG,Nantes,FRANCE: - Ligue 1,,https://www.flashscore.com/team/nantes/veuetnGG/
AN5aNyMg,Real Madrid B,SPAIN: - Primera RFEF - Group 1,,https://www.flashscore.com/team/ath-bilbao/AN5aNyMg/
fyNss8GQ,Ath Bilbao B,SPAIN: - Primera RFEF - Group 1,,https://www.flashscore.com/team/real-madrid/fyNss8GQ/
roaMksQg,Tondela,PORTUGAL: - Liga Portugal,,https://www.flashscore.com/team/alverca/roaMksQg/
nFFgCnVo,Alverca,PORTUGAL: - Liga Portugal,,https://www.flashscore.com/team/tondela/nFFgCnVo/
Kr3LOxgm,Everton,CHILE: - Liga de Primera,,https://www.flashscore.com/team/everton/Kr3LOxgm/
SlhZpIaP,Huachipato,CHILE: - Liga de Primera,,https://www.flashscore.com/team/huachipato/SlhZpIaP/
lxNhyHF7,Brazil U20 W,SOUTH AMERICA: - South American Championship Women U20,,https://www.flashscore.com/team/argentina/lxNhyHF7/
WrRRHX0j,Argentina U20 W,SOUTH AMERICA: - South American Championship Women U20,,https://www.flashscore.com/team/brazil/WrRRHX0j/
02PTEciK,Peru U20 W,SOUTH AMERICA: - South American Championship Women U20,,https://www.flashscore.com/team/ecuador/02PTEciK/
Ai5uhOso,Ecuador U20 W,SOUTH AMERICA: - South American Championship Women U20,,https://www.flashscore.com/team/peru/Ai5uhOso/
CW1kbCW2,Estudiantes Merida,VENEZUELA: - Liga FUTVE - Apertura,,https://www.flashscore.com/team/estudiantes-merida/CW1kbCW2/
nJRc8sLh,Barcelona SC (Ecu),WORLD: - Club Friendly,,https://www.flashscore.com/team/aucas/nJRc8sLh/
pCMG6CNp,Aucas (Ecu),WORLD: - Club Friendly,,https://www.flashscore.com/team/barcelona-sc/pCMG6CNp/
KYvzpYtb,Guarani,PARAGUAY: - Copa de Primera - Apertura,,https://www.flashscore.com/team/guarani/KYvzpYtb/
Awvfjn49,San Lorenzo,PARAGUAY: - Copa de Primera - Apertura,,https://www.flashscore.com/team/san-lorenzo/Awvfjn49/
jgsDvTBl,Cerro Largo,URUGUAY: - Liga AUF Uruguaya - Apertura,,https://www.flashscore.com/team/cerro-largo/jgsDvTBl/
6cmntinM,Carabobo,VENEZUELA: - Liga FUTVE - Apertura,,https://www.flashscore.com/team/carabobo/6cmntinM/
MHPrulvq,Monagas,VENEZUELA: - Liga FUTVE - Apertura,,https://www.flashscore.com/team/monagas/MHPrulvq/
4WlWHbGF,Figueirense,BRAZIL: - Catarinense - Relegation Group,,https://www.flashscore.com/team/marcilio-dias/4WlWHbGF/
x2ltaKrq,AS New Soger,DR CONGO: - Ligue 1,,https://www.flashscore.com/team/lubumbashi-sport/x2ltaKrq/
A7EU2hKp,Lubumbashi Sport,DR CONGO: - Ligue 1,,https://www.flashscore.com/team/new-soger/A7EU2hKp/
Sv4ZfUyS,Blessing,DR CONGO: - Ligue 1,,https://www.flashscore.com/team/blessing/Sv4ZfUyS/
rJfKh7qN,Mazembe,DR CONGO: - Ligue 1,,https://www.flashscore.com/team/mazembe/rJfKh7qN/
4fNDMVJo,Simba,DR CONGO: - Ligue 1,,https://www.flashscore.com/team/simba/4fNDMVJo/
jkaf0sAK,Tanganyika,DR CONGO: - Ligue 1,,https://www.flashscore.com/team/tanganyika/jkaf0sAK/
KzxaGb9r,Ulinzi Stars,KENYA: - Premier League,,https://www.flashscore.com/team/ulinzi-stars/KzxaGb9r/
EkWjHR8e,Kariobangi Sharks,KENYA: - Premier League,,https://www.flashscore.com/team/kariobangi-sharks/EkWjHR8e/
b9c0Ziqo,Tusker,KENYA: - Premier League,,https://www.flashscore.com/team/tusker/b9c0Ziqo/
Me4oCiMn,FAR Rabat,MOROCCO: - Botola Pro,,https://www.flashscore.com/team/berkane/Me4oCiMn/
CMn7Clai,Berkane,MOROCCO: - Botola Pro,,https://www.flashscore.com/team/far-rabat/CMn7Clai/
ptdhYAkN,Maghreb Fez,MOROCCO: - Botola Pro,,https://www.flashscore.com/team/maghreb-fez/ptdhYAkN/
2yuuwjkA,Wydad AC,MOROCCO: - Botola Pro,,https://www.flashscore.com/team/wydad-athletic/2yuuwjkA/
fFoSR8Sj,Olympique de Safi,MOROCCO: - Botola Pro,,https://www.flashscore.com/team/olympique-de-safi/fFoSR8Sj/
bVINpDMl,Metlaoui,TUNISIA: - Ligue Professionnelle 1,,https://www.flashscore.com/team/esperance-tunis/bVINpDMl/
tIVvg8yF,Esperance Tunis,TUNISIA: - Ligue Professionnelle 1,,https://www.flashscore.com/team/metlaoui/tIVvg8yF/
IHqb4msL,CSE,Unknown,,https://www.flashscore.com/team/cse/IHqb4msL/
YHHMPdSa,Murici,Unknown,,https://www.flashscore.com/team/murici/YHHMPdSa/
pSvLPNii,ASA,Unknown,,https://www.flashscore.com/team/asa/pSvLPNii/
f1txmcjn,Cruzeiro Arapiraca,Unknown,,https://www.flashscore.com/team/cruzeiro-arapiraca/f1txmcjn/
plYf7txN,Murici,Unknown,,https://www.flashscore.com/team/murici/plYf7txN/
ptaKRJg2,Murici,Unknown,,https://www.flashscore.com/team/murici/ptaKRJg2/
QHa3bLrj,CRB,Unknown,,https://www.flashscore.com/team/crb/QHa3bLrj/
QLvKGUz2,Miguelense,Unknown,,https://www.flashscore.com/team/miguelense/QLvKGUz2/
x4qRMZ4B,Dimensao Capela,Unknown,,https://www.flashscore.com/team/dimensao-capela/x4qRMZ4B/
hve1DxAk,Miguelense,Unknown,,https://www.flashscore.com/team/miguelense/hve1DxAk/
zqpA0K8o,Miguelense,Unknown,,https://www.flashscore.com/team/miguelense/zqpA0K8o/
EkaL6H1d,Miguelense,Unknown,,https://www.flashscore.com/team/miguelense/EkaL6H1d/
hQ4xNypM,Alianca,Unknown,,https://www.flashscore.com/team/alianca/hQ4xNypM/
hdqlUCZl,Miguelense,Unknown,,https://www.flashscore.com/team/miguelense/hdqlUCZl/
YNauOCrS,Igaci,Unknown,,https://www.flashscore.com/team/igaci/YNauOCrS/
OhapHPm9,Racing Club,Unknown,,https://www.flashscore.com/team/racing-club/OhapHPm9/
Amzaty2s,Belgrano,Unknown,,https://www.flashscore.com/team/belgrano/Amzaty2s/
llpcIYF2,Argentinos Jrs,Unknown,,https://www.flashscore.com/team/argentinos-jrs/llpcIYF2/
KQ6kGfyc,Sarmiento Junin,Unknown,,https://www.flashscore.com/team/sarmiento-junin/KQ6kGfyc/
S6GdhCh4,Midland,Unknown,,https://www.flashscore.com/team/midland/S6GdhCh4/
hMrWAFH0,Boca Juniors,Unknown,,https://www.flashscore.com/team/boca-juniors/hMrWAFH0/
UsCR8gFd,River Plate,Unknown,,https://www.flashscore.com/team/river-plate/UsCR8gFd/
p2SkCHXs,Argentinos Jrs,Unknown,,https://www.flashscore.com/team/argentinos-jrs/p2SkCHXs/
Eg51aDC4,Argentinos Jrs,Unknown,,https://www.flashscore.com/team/argentinos-jrs/Eg51aDC4/
nkwO1uw4,Tigre,Unknown,,https://www.flashscore.com/team/tigre/nkwO1uw4/
4QmJ2LNc,River Plate,Unknown,,https://www.flashscore.com/team/river-plate/4QmJ2LNc/
jiDN9Zaj,River Plate,Unknown,,https://www.flashscore.com/team/river-plate/jiDN9Zaj/
hW08cP6J,Barracas Central,Unknown,,https://www.flashscore.com/team/barracas-central/hW08cP6J/
r1hkKQek,Penarol,Unknown,,https://www.flashscore.com/team/penarol/r1hkKQek/
OWsQjdID,River Plate,Unknown,,https://www.flashscore.com/team/river-plate/OWsQjdID/
zwfsXM5l,Sao Luiz,Unknown,,https://www.flashscore.com/team/sao-luiz/zwfsXM5l/
WjxY29qB,Flamengo RJ,Unknown,,https://www.flashscore.com/team/flamengo-rj/WjxY29qB/
lW2Ya3Lu,Internacional,Unknown,,https://www.flashscore.com/team/internacional/lW2Ya3Lu/
UoAxb1Tq,Internacional,Unknown,,https://www.flashscore.com/team/internacional/UoAxb1Tq/
E1EFmhVh,Internacional,Unknown,,https://www.flashscore.com/team/internacional/E1EFmhVh/
8bSbHipn,Vitoria,Unknown,,https://www.flashscore.com/team/vitoria/8bSbHipn/
2yRUzy5N,Botafogo SP,Unknown,,https://www.flashscore.com/team/botafogo-sp/2yRUzy5N/
hGLC5Bah,Atletico-MG,Unknown,,https://www.flashscore.com/team/atletico-mg/hGLC5Bah/
QgP0oAUH,Sao Paulo,Unknown,,https://www.flashscore.com/team/sao-paulo/QgP0oAUH/
hpQcABS8,Managua FC,Unknown,,https://www.flashscore.com/team/managua-fc/hpQcABS8/
KnWu1GSM,Diriangen,Unknown,,https://www.flashscore.com/team/diriangen/KnWu1GSM/
U9gdov3E,Sport Sebaco,Unknown,,https://www.flashscore.com/team/sport-sebaco/U9gdov3E/
pbru34ep,Real Madriz,Unknown,,https://www.flashscore.com/team/real-madriz/pbru34ep/
Qad8OfLF,UNAN-Managua,Unknown,,https://www.flashscore.com/team/unan-managua/Qad8OfLF/
INBGfE5j,Esteli,Unknown,,https://www.flashscore.com/team/esteli/INBGfE5j/
8G1J1ccl,Jalapa,Unknown,,https://www.flashscore.com/team/jalapa/8G1J1ccl/
n73rqpRC,Ferretti,Unknown,,https://www.flashscore.com/team/ferretti/n73rqpRC/
Qql6CzOP,Melbourne Victory,Unknown,,https://www.flashscore.com/team/melbourne-victory/Qql6CzOP/
